id,name,city,address,query_usada,latitude,longitude,status
518b7105-1e09-499b-8b36-381b9ce7ee83,"Capilla del Vicariato Castrense, Gendarmería Nacional Argentina",Rosario,"San Martín 2900,","Capilla del Vicariato Castrense, Gendarmería Nacional Argentina, Rosario, Santa Fe, Argentina",,,no_encontrado
218fe7d3-c36c-453d-8878-1c8ef2aba26a,Capilla San Roque,VGG,Liniers y Av. Temporelli,"Capilla San Roque, VGG, Santa Fe, Argentina",,,no_encontrado
e33b9010-c635-44f6-a88a-aee1ca104e19,Iglesia San Miguel Arcángel,Serodino,"Zona rural, CARRIZALES","Iglesia San Miguel Arcángel, Serodino, Santa Fe, Argentina",,,no_encontrado
a0cfef68-1518-445c-815b-503a8bd5138a,Capilla Ntra. Sra. de América,Rosario,Mtro. Massa y Fco. Miranda,"Capilla Ntra. Sra. de América, Rosario, Santa Fe, Argentina",,,no_encontrado
b1535084-76cc-47a7-9dc1-79acc8772972,Capilla Ntra. Sra. de los Milagros,Capitán Bermúdez,Sarmiento y Venezuela,"Capilla Ntra. Sra. de los Milagros, Capitán Bermúdez, Santa Fe, Argentina",,,no_encontrado
be5d3f19-58d0-4f51-80ec-5b785f149d9d,Capilla de Bº Fonavi Sur,San Lorenzo,,"Capilla de Bº Fonavi Sur, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
d59eb5a6-0924-4fa5-9552-e360f85bb1bb,Capilla Bta. Laura Vicuña,Rosario,Outes 6551,"Capilla Bta. Laura Vicuña, Rosario, Santa Fe, Argentina",,,no_encontrado
662a2e6e-2359-4165-af82-3db16cc34371,Capilla Ntra. Sra. del Rosario de San Nicolás,Rosario,Laprida 6700,"Capilla Ntra. Sra. del Rosario de San Nicolás, Rosario, Santa Fe, Argentina",,,no_encontrado
c7b83172-bac2-45f4-bbd8-4547c0acd860,Capilla Santa María de los Ángeles,Rosario,San Martín 6500,"Capilla Santa María de los Ángeles, Rosario, Santa Fe, Argentina",,,no_encontrado
7fb773ee-d61b-43df-be5c-732a407f333e,Oratorio San Pantaleón,Rosario,Av. Francia 932,"Oratorio San Pantaleón, Rosario, Santa Fe, Argentina",,,no_encontrado
1adef44e-f0ee-497e-8c73-71a051ced7a6,Capilla Ntra. Sra. de Fátima,Villa Mugueta,"Zona rural, MAIZALES","Capilla Ntra. Sra. de Fátima, Villa Mugueta, Santa Fe, Argentina",,,no_encontrado
75a73db1-7666-48be-82a8-e2409f298446,Iglesia San Antonio de Padua,Villa Mugueta,"Belgrano 668, ARMINDA","Iglesia San Antonio de Padua, Villa Mugueta, Santa Fe, Argentina",,,no_encontrado
6cc60478-0813-4ab1-ada3-bff1c9ef487e,"Iglesia “Santa Rita”,",Álvarez,ÁLVAREZ,"Iglesia “Santa Rita”,, Álvarez, Santa Fe, Argentina",,,no_encontrado
24af06cc-1b44-4ef7-ac76-b33e3c5a80c5,Capilla Jesús Misericordioso,Villa Constitución,Bv. Seguí s/n,"Capilla Jesús Misericordioso, Villa Constitución, Santa Fe, Argentina",,,no_encontrado
7f3552e9-9826-4b01-aa7c-8e4079f6e789,Capilla Stella Maris,Villa Constitución,,"Capilla Stella Maris, Villa Constitución, Santa Fe, Argentina",,,no_encontrado
ef744f9e-9d9f-4ecd-a587-f4ed7b4ca85c,Templo Ntra. Sra. del Carmen,Villa Constitución,"San Luis 2102, Bº Amelong","Templo Ntra. Sra. del Carmen, Villa Constitución, Santa Fe, Argentina",,,no_encontrado
ccf28638-05e7-44db-94f0-de6b4b41f4cb,Capilla Colegio San Antonio,Cañada de Gómez,,"Capilla Colegio San Antonio, Cañada de Gómez, Santa Fe, Argentina",,,no_encontrado
0c0cbcb9-6a5b-41b7-b64f-3756b3bf14df,Capilla San Cayetano,Cañada de Gómez,Rawson 840,"Capilla San Cayetano, Cañada de Gómez, Santa Fe, Argentina",,,no_encontrado
118a0d09-bddc-4fda-a59e-d31735d2d85a,Capilla San José Obrero,Cañada de Gómez,Córdoba 450,"Capilla San José Obrero, Cañada de Gómez, Santa Fe, Argentina",,,no_encontrado
edb3d628-4184-48f7-924e-f0d866c32745,Capilla Stella Maris,Cañada de Gómez,Quintana y Primera Junta,"Capilla Stella Maris, Cañada de Gómez, Santa Fe, Argentina",,,no_encontrado
c0bc3531-a4bf-4887-9830-0b22af6c408d,Capilla Virgen del Rosario,Cañada de Gómez,,"Capilla Virgen del Rosario, Cañada de Gómez, Santa Fe, Argentina",,,no_encontrado
08fe9e0e-1cd1-415b-aa83-3fbc3abefde3,Capilla Sagrada Familia,Casilda,Bº Yapeyú,"Capilla Sagrada Familia, Casilda, Santa Fe, Argentina",,,no_encontrado
2b4cefab-4834-4269-a2c0-c4a4c81907d6,Capilla Virgen de Lourdes,Casilda,Bº Granaderos a Caballo,"Capilla Virgen de Lourdes, Casilda, Santa Fe, Argentina",,,no_encontrado
18130e2a-00fe-444f-a8f7-348177da6fb8,Capilla Virgen del Rosario de San Nicolás,Casilda,Bº Barracas,"Capilla Virgen del Rosario de San Nicolás, Casilda, Santa Fe, Argentina",,,no_encontrado
ca3f73f4-ef68-42ae-a49d-b8ab41283e87,"Capilla del Instituto “San Miguel Arcángel”, Hnas. Inmaculada de Génova",Rosario,,"Capilla del Instituto “San Miguel Arcángel”, Hnas. Inmaculada de Génova, Rosario, Santa Fe, Argentina",,,no_encontrado
b1cb84dd-d6ee-477f-9269-ace558fd5a25,"Capilla Ntra. Sra. del Carmen, Hospital Granaderos a Caballo",San Lorenzo,,"Capilla Ntra. Sra. del Carmen, Hospital Granaderos a Caballo, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
d9cc7adf-602e-4e41-b83b-9ef11f8de7ba,Capilla Ntra. Sra. de Itatí,Rosario,Molino Blanco,"Capilla Ntra. Sra. de Itatí, Rosario, Santa Fe, Argentina",-32.8869651,-60.7048855,ok_fallback
57bdb746-af80-4320-ab3e-04ab39a86866,Capilla Ntra. Sra. de Guadalupe,Cañada de Gómez,Bv. Centenario 50 bis,"Capilla Ntra. Sra. de Guadalupe, Cañada de Gómez, Santa Fe, Argentina",,,no_encontrado
a89a77f8-a267-45d5-8fa3-c70bfa9db711,"Capilla Ntra. Sra. de Luján, Jefatura de Policía",San Lorenzo,Bv. Urquiza 749,"Capilla Ntra. Sra. de Luján, Jefatura de Policía, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
535e3140-15c6-44b5-affb-4bc82ae8f8ae,"Capilla Ntra. Sra. de la Misericordia, Colegio Ntra. Sra. de la Misericordia",Casilda,Av. Ovidio Lagos 1827,"Capilla Ntra. Sra. de la Misericordia, Colegio Ntra. Sra. de la Misericordia, Casilda, Santa Fe, Argentina",,,no_encontrado
a8e0dbfe-f686-4884-90b2-1b932046579d,Capilla Ntra. Sra. de la Esperanza,Granadero Baigorria,Marcos Paz 3150,"Capilla Ntra. Sra. de la Esperanza, Granadero Baigorria, Santa Fe, Argentina",,,no_encontrado
36dc3488-40be-4ada-9284-977a3de16911,"Capilla San Carlos Borromeo, Hospital San Carlos",Casilda,Bv. 9 de Julio 2351,"Capilla San Carlos Borromeo, Hospital San Carlos, Casilda, Santa Fe, Argentina",,,no_encontrado
0529cf0b-e82e-4f51-8fc3-f3bc851cf838,"Capilla San Ignacio de Loyola, Cementerio",Cañada de Gómez,,"Capilla San Ignacio de Loyola, Cementerio, Cañada de Gómez, Santa Fe, Argentina",,,no_encontrado
8eccdfe3-253c-45d0-8624-adc61619aa8d,"Capilla San José, Hospital Provincial",Cañada de Gómez,,"Capilla San José, Hospital Provincial, Cañada de Gómez, Santa Fe, Argentina",,,no_encontrado
499bbd3a-3bce-4a9e-8a5a-c47ba0e47d64,"Capilla Sagrada Familia, Colegio Sagrada Familia",Casilda,Zeballos 1850,"Capilla Sagrada Familia, Colegio Sagrada Familia, Casilda, Santa Fe, Argentina",,,no_encontrado
063fc2c1-8bb1-4ffe-ae62-e5d23a22b770,"Capilla Sagrado Corazón, Instituto Razetto",Cañada de Gómez,Necochea 1095,"Capilla Sagrado Corazón, Instituto Razetto, Cañada de Gómez, Santa Fe, Argentina",,,no_encontrado
baddc019-a61e-441f-889c-95130cf4feb8,"Capilla Santa Rosa de Viterbo, Hnas . Franciscanas Educacionistas",San Lorenzo,Sgto. Cabral 1873,"Capilla Santa Rosa de Viterbo, Hnas . Franciscanas Educacionistas, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
ed10be9d-0e4c-4218-8cdc-0b04d855f715,Oratorio Ntra. Sra. de Schöenstatt,Cañada de Gómez,Campo Mosca,"Oratorio Ntra. Sra. de Schöenstatt, Cañada de Gómez, Santa Fe, Argentina",,,no_encontrado
eca878fc-6f07-4d3a-9cac-d0f7fc9eb6c6,Capilla Santa Teresa del Niño Jesús,La Carolina,LA CAROLINA,"Capilla Santa Teresa del Niño Jesús, La Carolina, Santa Fe, Argentina",,,no_encontrado
02959472-dc15-4365-bf70-34587f6b2c28,Iglesia “Ntra. Sra. de Luján,Pueblo Muñoz,PUEBLO MUÑOZ,"Iglesia “Ntra. Sra. de Luján, Pueblo Muñoz, Santa Fe, Argentina",,,no_encontrado
24ec3279-14c1-4a29-9998-57735d09731f,Iglesia Sagrado Corazón,Piñero,PIÑERO,"Iglesia Sagrado Corazón, Piñero, Santa Fe, Argentina",,,no_encontrado
e4f301c7-045a-4014-af26-49fd1bb4f903,Capilla San Marcos,Granadero Baigorria,Eva Perón y J.B. González,"Capilla San Marcos, Granadero Baigorria, Santa Fe, Argentina",,,no_encontrado
50c37448-6ffb-4b67-9f38-a76cd8d442a0,Capilla San Mateo,Granadero Baigorria,Tierra del Fuego y El Rosedal,"Capilla San Mateo, Granadero Baigorria, Santa Fe, Argentina",,,no_encontrado
d92605d3-1ea5-4c92-bad1-78fbd4c7f86b,Ermita de Schöenstatt,Granadero Baigorria,Padre Kentenich s/n,"Ermita de Schöenstatt, Granadero Baigorria, Santa Fe, Argentina",,,no_encontrado
3c99a004-9766-4880-8779-3e83529026d8,Capilla Sagrados Corazones de Jesús y María,Capitán Bermúdez,Independencia 100,"Capilla Sagrados Corazones de Jesús y María, Capitán Bermúdez, Santa Fe, Argentina",,,no_encontrado
910e982a-3481-4079-9aa0-c44a91e8cf54,"Capilla del “Espíritu Santo”,",Capitán Bermúdez,Santa Fe 335,"Capilla del “Espíritu Santo”,, Capitán Bermúdez, Santa Fe, Argentina",,,no_encontrado
b59a995d-a074-42cc-b583-527a6a197d9f,Capilla Ntra. Sra. de los Dolores,Capitán Bermúdez,La Pampa 258,"Capilla Ntra. Sra. de los Dolores, Capitán Bermúdez, Santa Fe, Argentina",,,no_encontrado
c827097f-9767-4ba4-aacd-10b13c7305bc,Capilla Jesús Buen Pastor,Rosario,Constitución 5880,"Capilla Jesús Buen Pastor, Rosario, Santa Fe, Argentina",,,no_encontrado
992b771c-f649-4db3-b40a-ee1690f26482,Capilla Ntra. Sra. del Carmen,Rosario,"Calle 2125, Nº 3824","Capilla Ntra. Sra. del Carmen, Rosario, Santa Fe, Argentina",,,no_encontrado
ea36eb57-cd16-4b9a-8e21-d830191d255d,Capilla San Cayetano,Rosario,Piamonte s/n,"Capilla San Cayetano, Rosario, Santa Fe, Argentina",,,no_encontrado
10c2f380-7dee-455f-810a-b0a3e435cf90,Capilla Ntra. Sra. de Pentecostés,Rosario,Washington y Casiano Casas,"Capilla Ntra. Sra. de Pentecostés, Rosario, Santa Fe, Argentina",,,no_encontrado
81a38bdd-6149-4706-916a-1b1beb9d4f03,"Hogarcito “San Roque”,",Capitán Bermúdez,"Los Inmigrantes 374,","Hogarcito “San Roque”,, Capitán Bermúdez, Santa Fe, Argentina",,,no_encontrado
fa93d991-5ecb-4875-97f4-f2d5e19504b9,Capilla Ntra. Sra. del Encuentro,Rosario,"Calle Brandaza y Rueda,","Capilla Ntra. Sra. del Encuentro, Rosario, Santa Fe, Argentina",,,no_encontrado
6b2e46b3-2074-424b-acf4-79635975f322,Capilla del Cementerio “La Piedad,Rosario,Av. Provincias Unidas 2652,"Capilla del Cementerio “La Piedad, Rosario, Santa Fe, Argentina",,,no_encontrado
1d4e0c27-6319-4dd4-a174-4595d8b9ba33,"Capilla Niño Dios, Casa del Clero",Rosario,España 972,"Capilla Niño Dios, Casa del Clero, Rosario, Santa Fe, Argentina",,,no_encontrado
919e6fea-63b9-4282-847c-62396982362f,Capilla Sagrado Corazón de Jesús,Las Rosas,Guillermo Benitz 465,"Capilla Sagrado Corazón de Jesús, Las Rosas, Santa Fe, Argentina",,,no_encontrado
cf4062c9-6cda-48bf-ac4d-0da59c465ef4,Capilla San José Obrero,Las Rosas,Gral. López 850,"Capilla San José Obrero, Las Rosas, Santa Fe, Argentina",,,no_encontrado
f04a5356-fe90-4a63-8a4c-95c4023dfaff,Capilla Ntra. Sra. de Lourdes,Oliveros,LA RIBERA,"Capilla Ntra. Sra. de Lourdes, Oliveros, Santa Fe, Argentina",,,no_encontrado
98c8d183-082a-48d8-8773-a0dc241e1cb0,Capilla Ntra. Sra. de Luján,Totoras,calle Fray Luis Beltrán,"Capilla Ntra. Sra. de Luján, Totoras, Santa Fe, Argentina",,,no_encontrado
2e213615-61a0-4ec7-a7c0-aed45235635f,Capilla San Francisco de Asís,Santa Teresa,FRANCISCO PAZ,"Capilla San Francisco de Asís, Santa Teresa, Santa Fe, Argentina",,,no_encontrado
943150bf-9856-4454-9298-e72b8f5fc1cc,Iglesia San Antonio de Padua,Santa Teresa,CAÑADA RICA,"Iglesia San Antonio de Padua, Santa Teresa, Santa Fe, Argentina",,,no_encontrado
eff36dc0-312a-4911-9c80-72d90441e205,Oratorio Ntra. Sra. de la Asunción,Rosario,,"Oratorio Ntra. Sra. de la Asunción, Rosario, Santa Fe, Argentina",,,no_encontrado
26408aa0-2f95-4945-acd2-cf5f6af2f12f,Capilla de la Vicaría Sagrado Corazón,Rosario,Humberto Primo 2401 y Aldao,"Capilla de la Vicaría Sagrado Corazón, Rosario, Santa Fe, Argentina",,,no_encontrado
9ae373ee-eac8-4cca-a5e2-8d7fc23437ce,Ermita Rosa Mística,Rosario,Casilda y Nueva York,"Ermita Rosa Mística, Rosario, Santa Fe, Argentina",,,no_encontrado
635a1fce-6db4-4a92-8000-d123a63e4b97,Capilla Ntra. Sra. de Luján,Empalme V.C.,"Buenos Aires 175, PAVÓN","Capilla Ntra. Sra. de Luján, Empalme V.C., Santa Fe, Argentina",,,no_encontrado
7e7559dd-ec5e-4e38-8e93-076664890e43,Capilla Santa Ana,Empalme V.C.,THEOBALD,"Capilla Santa Ana, Empalme V.C., Santa Fe, Argentina",,,no_encontrado
196fedd4-cde5-4ae0-899a-b0bba1710b41,Capilla de la Medalla Milagrosa,San Lorenzo,Moreno 1024,"Capilla de la Medalla Milagrosa, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
5b00a210-aeb6-4e1f-92e7-fa6c986b75e7,Capilla Ntra. Sra. de la Esperanza,San Lorenzo,"Gaboto 650, Bº Villa Felisa","Capilla Ntra. Sra. de la Esperanza, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
92a726a4-3376-4a59-bd2b-0c1b18ebf403,Capilla San José Obrero,San Lorenzo,", Gutemberg  Santa Cruz, Bº José Hernández","Capilla San José Obrero, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
e7206f1f-0620-4ff5-a094-333f0736ef4d,Capilla San Juan Bautista,San Lorenzo,RICARDONE,"Capilla San Juan Bautista, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
8eadf36f-1402-44e5-a213-e49e5ee4a8a9,"Capilla Inmaculado Corazón de María, Hnas. Adoratrices",Rosario,Italia 733,"Capilla Inmaculado Corazón de María, Hnas. Adoratrices, Rosario, Santa Fe, Argentina",,,no_encontrado
a668e70a-0228-48b7-839f-a656fa8b5e71,Capilla Ntra. Sra. de Itatí,Rosario,Santiago y Centeno,"Capilla Ntra. Sra. de Itatí, Rosario, Santa Fe, Argentina",-32.8869651,-60.7048855,ok_fallback
1e236c0f-2e1c-4bf2-9308-034e38885ba8,Capilla Ntra. Sra. de Itatí,San Lorenzo,Urquiza s/n,"Capilla Ntra. Sra. de Itatí, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
4b898657-6d4b-41e3-8381-a0cb454655bd,Capilla Ntra. Sra. de la Medalla Milagrosa,Empalme V.C.,Saavedra s/n,"Capilla Ntra. Sra. de la Medalla Milagrosa, Empalme V.C., Santa Fe, Argentina",,,no_encontrado
030a82f5-e224-4550-ad68-cdd12d12b778,Capilla Ntra. Sra. de la Medalla Milagrosa,Las Rosas,Salta s/n,"Capilla Ntra. Sra. de la Medalla Milagrosa, Las Rosas, Santa Fe, Argentina",,,no_encontrado
9babb692-2d72-46bc-988e-0eff85ed40a6,Capilla Ntra. Sra. de la Medalla Milagrosa,Villa Eloisa,"Mitre y San Martín, Bº Oeste","Capilla Ntra. Sra. de la Medalla Milagrosa, Villa Eloisa, Santa Fe, Argentina",,,no_encontrado
fcbec9fb-57bb-461e-a9dd-3bbcabb40d2b,Capilla Ntra. Sra. del Rosario de San Nicolás,Empalme V.C.,"Bº Mitre, PAVÓN","Capilla Ntra. Sra. del Rosario de San Nicolás, Empalme V.C., Santa Fe, Argentina",,,no_encontrado
2a3fed98-10da-4873-bded-442eefddd0dc,"Capilla San Lucas, Hospital Eva Perón",Granadero Baigorria,Av. San Martín 1645,"Capilla San Lucas, Hospital Eva Perón, Granadero Baigorria, Santa Fe, Argentina",,,no_encontrado
86fce629-83a9-4313-b359-0e3f9b855c1f,Iglesia Santa Clara de Asís,Coronel Dominguez,CORONEL DOMÍNGUEZ,"Iglesia Santa Clara de Asís, CORONEL DOMÍNGUEZ, Coronel Dominguez, Santa Fe, Argentina",-33.1839882,-60.7230611,ok
46825c4b-c4e6-4f05-805c-c2449852c1f5,Iglesia Ntra. Sra. del Carmen,Carmen del Sauce,CARMEN DEL SAUCE,"Iglesia Ntra. Sra. del Carmen, Carmen del Sauce, Santa Fe, Argentina",,,no_encontrado
32402196-f014-4c77-8df4-d05ed87da964,"Capilla Sagrado Corazón de Jesús,",Rosario,Ayolas 141,"Capilla Sagrado Corazón de Jesús,, Ayolas 141, Rosario, Santa Fe, Argentina",-32.9794951,-60.6321856,ok
5298ae78-40c1-48d8-b445-0aed10f05f29,Capilla Ntra. Sra. de Fátima,Rosario,Cavia 1200,"Capilla Ntra. Sra. de Fátima, Rosario, Santa Fe, Argentina",,,no_encontrado
972b2676-4d60-4c89-890f-f22213ef3b2a,Sagrado Corazón de Jesús,Rosario,,"Sagrado Corazón de Jesús, Rosario, Santa Fe, Argentina",-32.8941545,-60.6905626,ok
a5836a48-a57f-4ae4-969b-3f61123c6ce8,Capilla San Francisco Solano,Rosario,Maiztegui y Miramar,"Capilla San Francisco Solano, Rosario, Santa Fe, Argentina",,,no_encontrado
2cf84b6c-b3e8-4100-bc53-2d2e22ea0a8e,"Capilla del centro Misión católica italmigrante,",Rosario,Buenos Aires 1563,"Capilla del centro Misión católica italmigrante,, Rosario, Santa Fe, Argentina",,,no_encontrado
e692045b-d34e-4003-8b32-ab97a88ac1e3,Capilla del Hogarcito “San José Obrero”,Capitán Bermúdez,,"Capilla del Hogarcito “San José Obrero”, Capitán Bermúdez, Santa Fe, Argentina",,,no_encontrado
3c550b76-d781-408d-98c3-9033b0729d9e,Capilla Milagroso Niño Jesús de Praga,Pueblo Esther,Parque Bernaza,"Capilla Milagroso Niño Jesús de Praga, Pueblo Esther, Santa Fe, Argentina",,,no_encontrado
5d7b93e5-6557-4d3d-b043-5f61fadc8f2f,"Capilla Ntra. Sra. del Huerto, Hijas de Ntra. Sra. del Huerto",Rosario,J. Manuel de Rosas 1093,"Capilla Ntra. Sra. del Huerto, Hijas de Ntra. Sra. del Huerto, Rosario, Santa Fe, Argentina",,,no_encontrado
068025ab-be65-43bc-9a52-6d2675d8a8d5,Capilla Ntra. Sra. de Itatí,Rosario,Molina y Pje. 1,"Capilla Ntra. Sra. de Itatí, Rosario, Santa Fe, Argentina",-32.8869651,-60.7048855,ok_fallback
1aca7f18-2589-449d-ac61-55e8f868d053,Natividad de la Santísima Virgen María,Cañada de Gomez,,"Natividad de la Santísima Virgen María, Cañada de Gomez, Santa Fe, Argentina",,,no_encontrado
